	FromNodeId	ToNodeId	Sign
75274	5429	5445	-1
75275	3395	5445	-1
75276	626	4936	1
75277	9560	4936	1
75278	6474	4936	1
75279	3036	4936	1
75280	4018	4936	1
75281	10038	4936	1
75282	784	4936	1
75283	614	4936	1
75284	9801	4936	1
75285	677	4936	1
75286	2830	4936	1
75287	3352	4936	1
75288	6428	4936	1
75289	3091	4936	1
75290	10235	4936	1
75291	7561	4936	1
75292	10365	4936	1
75293	4260	4936	1
75294	9978	4936	1
75295	9587	4936	1
75296	6600	4936	1
75297	3292	4936	1
75298	1926	4936	1
75299	10706	4936	1
75300	6764	4936	1
75301	2959	4936	1
75302	5868	4936	1
75303	542	4936	1
75304	6415	4936	1
75305	269	4936	1
75306	6516	4936	1
75307	9921	4936	1
75308	8835	4936	1
75309	4827	4936	1
75310	5096	4936	1
75311	2190	4936	1
75312	1936	4936	1
75313	951	4936	1
75314	11079	4936	1
75315	2323	4936	1
75316	8529	4936	1
75317	7249	4936	1
75318	8879	4936	1
75319	6494	4936	1
75320	2307	4936	1
75321	8612	4936	1
75322	110	4936	1
75323	2055	4936	1
75324	10308	4936	1
75325	6522	4936	1
75326	558	4936	1
75327	10310	4936	1
75328	7425	4936	1
75329	3290	4936	1
75330	538	4936	1
75331	11180	4936	1
75332	5050	4936	1
75333	5252	4936	1
75334	5661	4936	1
75335	643	4936	1
75336	9336	4936	1
75337	8899	4936	1
75338	8026	4936	1
75339	5118	4936	1
75340	10721	4936	1
75341	8239	4936	1
75342	7208	4936	1
75343	8037	4936	-1
75344	5429	4936	-1
75345	5714	4936	-1
75346	5832	4936	-1
75347	7128	4936	-1
75348	128	4936	-1
75349	9068	4936	-1
75350	8167	4936	-1
75351	11075	4936	-1
75352	5160	4936	-1
75353	4259	4936	-1
75354	7299	4936	-1
75355	2324	4936	-1
75356	5075	4936	-1
75357	8517	4936	-1
75358	11118	4936	-1
75359	6317	4936	-1
75360	1202	4936	-1
75361	8494	4936	-1
75362	6417	4936	-1
75363	1765	4936	-1
75364	1210	4936	-1
75365	2920	4936	-1
75366	10024	4936	-1
75367	111	4936	-1
75368	8475	4936	-1
75369	9831	4936	-1
75370	7371	4936	-1
75371	10530	4936	0
75372	9897	4936	0
75373	10934	4936	0
75374	3930	4936	0
75375	1866	4936	0
75376	10364	2516	1
75377	6516	2516	1
75378	9168	2516	1
75379	6797	2516	1
75380	1501	2516	1
75381	5429	2516	1
75382	7366	2516	1
75383	9053	2516	1
75384	1753	2516	1
75385	9383	2516	1
75386	5096	2516	1
75387	5938	2516	1
75388	26	2516	1
75389	6428	2516	1
75390	7645	2516	1
75391	2813	2516	-1
75392	9329	2516	-1
75393	7128	2516	-1
75394	11008	2516	-1
75395	8835	2516	-1
75396	6995	2516	-1
75397	11372	2516	-1
75398	5733	2516	-1
75399	8740	2516	-1
75400	1489	2516	-1
75401	1213	2516	-1
75402	8167	2516	-1
75403	4913	2516	-1
75404	538	2516	-1
75405	1290	2516	-1
75406	6764	2516	-1
75407	1586	2516	-1
75408	4570	2516	-1
75409	5732	2516	-1
75410	10086	2516	-1
75411	11032	2516	-1
75412	643	2516	-1
75413	10934	2516	0
75414	985	2516	0
75415	3648	2516	0
75416	5321	2516	0
75417	5896	2516	0
75418	11052	2516	0
75419	10406	2516	0
75420	4244	2516	0
75421	9048	2516	0
75422	10784	2516	0
75423	1412	2516	0
75424	691	5035	1
75425	110	5035	1
75426	121	5035	1
75427	4182	5035	1
75428	4951	5035	1
75429	4931	5035	1
75430	7711	5035	1
75431	11209	5035	1
75432	5758	5035	1
75433	1271	5035	1
75434	5661	5035	1
75435	614	5035	1
75436	1939	5035	1
75437	4319	5035	1
75438	10399	5035	1
75439	5160	5035	1
75440	8612	5035	1
75441	10664	5035	1
75442	2830	5035	1
75443	6428	5035	1
75444	2088	5035	1
75445	9078	5035	1
75446	9551	5035	1
75447	7220	5035	1
75448	88	5035	1
75449	422	5035	1
75450	9539	5035	1
75451	6592	5035	1
75452	2557	5035	1
75453	4244	5035	1
75454	7831	5035	1
75455	5537	5035	1
75456	5052	5035	1
75457	5230	5035	1
75458	8167	5035	1
75459	6055	5035	1
75460	6179	5035	1
75461	1458	5035	1
75462	11054	5035	-1
75463	5832	5035	-1
75464	8517	5035	-1
75465	7844	5035	-1
75466	1800	5035	-1
75467	7956	5035	-1
75468	10721	5035	-1
75469	5429	5035	-1
75470	10996	5035	-1
75471	10227	5035	-1
75472	4827	5035	-1
75473	7249	5035	-1
75474	5868	5035	-1
75475	397	5035	-1
75476	742	5035	-1
75477	1213	5035	-1
75478	8657	5035	-1
75479	9333	5035	-1
75480	9068	5035	-1
75481	1080	5035	-1
75482	6764	5035	-1
75483	8966	5035	-1
75484	145	5035	-1
75485	4135	5035	-1
75486	1415	5035	-1
75487	3286	5035	-1
75488	1135	5035	-1
75489	1223	5035	-1
75490	4928	5035	-1
75491	9409	5035	-1
75492	7206	5035	-1
75493	4116	5035	-1
75494	7791	5035	-1
75495	7932	5035	-1
75496	8793	5035	-1
75497	9053	5035	-1
75498	6641	5035	-1
75499	10979	5035	-1
75500	2447	5035	-1
75501	7514	5035	-1
75502	3894	5035	-1
75503	6267	5035	-1
75504	10365	5035	-1
75505	8254	5035	-1
75506	1210	5035	-1
75507	10530	5035	0
75508	9854	5035	0
75509	3352	5035	0
75510	11075	5035	0
75511	6746	5035	0
75512	8835	5035	0
75513	7575	5035	0
75514	8438	5035	0
75515	7208	5035	0
75516	1481	5035	0
75517	7069	5035	0
75518	7788	5035	0
75519	6056	5035	0
75520	2703	5035	1
75521	6428	5035	1
75522	7519	5035	1
75523	4582	5035	1
75524	2869	5035	1
75525	10664	5035	1
75526	4152	5035	1
75527	5597	5035	1
75528	8999	5035	1
75529	2027	5035	1
75530	4319	5035	1
75531	110	5035	1
75532	985	5035	1
75533	9921	5035	1
75534	2222	5035	1
75535	3290	5035	1
75536	9635	5035	1
75537	10399	5035	1
75538	6764	5035	1
75539	8042	5035	1
75540	2400	5035	1
75541	10353	5035	1
75542	2088	5035	1
75543	8940	5035	1
75544	3881	5035	1
75545	3352	5035	1
75546	8494	5035	1
75547	4314	5035	1
75548	6981	5035	1
75549	422	5035	1
75550	8741	5035	1
75551	3521	5035	1
75552	4272	5035	1
75553	11075	5035	1
75554	2557	5035	1
75555	6342	5035	1
75556	4901	5035	1
75557	5118	5035	1
75558	1001	5035	1
75559	6182	5035	1
75560	4182	5035	1
75561	4386	5035	1
75562	11180	5035	1
75563	108	5035	1
75564	8612	5035	1
75565	8709	5035	1
75566	7034	5035	1
75567	7334	5035	1
75568	88	5035	1
75569	1936	5035	1
75570	9605	5035	1
75571	4951	5035	1
75572	6413	5035	1
75573	2164	5035	1
75574	7206	5035	1
75575	285	5035	1
75576	6641	5035	1
75577	1223	5035	1
75578	9168	5035	1
75579	326	5035	1
75580	10578	5035	1
75581	7831	5035	1
75582	4931	5035	1
75583	6410	5035	1
75584	8167	5035	1
75585	4465	5035	1
75586	691	5035	1
75587	1210	5035	1
75588	6350	5035	1
75589	3091	5035	1
75590	9458	5035	1
75591	5832	5035	-1
75592	9970	5035	-1
75593	5732	5035	-1
75594	5429	5035	-1
75595	10721	5035	-1
75596	3764	5035	-1
75597	135	5035	-1
75598	236	5035	-1
75599	9048	5035	-1
75600	7006	5035	-1
75601	8797	5035	-1
75602	4913	5035	-1
75603	8517	5035	-1
75604	1586	5035	-1
75605	4570	5035	-1
75606	9018	5035	-1
75607	5570	5035	-1
75608	7514	5035	-1
75609	2453	5035	-1
75610	4116	5035	-1
75611	693	5035	-1
75612	1926	5035	-1
75613	8353	5035	-1
75614	7918	5035	-1
75615	10899	5035	-1
75616	8733	5035	-1
75617	11379	5035	-1
75618	3832	5035	-1
75619	1719	5035	-1
75620	313	5035	-1
75621	7576	5035	-1
75622	2466	5035	-1
75623	8074	5035	-1
75624	6290	5035	-1
75625	7932	5035	-1
75626	3576	5035	-1
75627	1213	5035	-1
75628	6205	5035	-1
75629	7128	5035	-1
75630	7249	5035	-1
75631	6995	5035	-1
75632	9897	5035	-1
75633	4928	5035	0
75634	6781	5035	0
75635	972	5035	0
75636	11079	5035	0
75637	7266	5035	0
75638	9068	5035	0
75639	7571	5035	0
75640	10461	5035	0
75641	11372	5035	0
75642	9560	5035	0
75643	8899	5035	0
75644	6428	6503	1
75645	3255	6503	1
75646	2703	6503	1
75647	626	6503	1
75648	304	6503	1
75649	8074	6503	1
75650	9168	6503	1
75651	9383	6503	1
75652	3521	6503	1
75653	4272	6503	1
75654	1438	6503	1
75655	5429	6503	-1
75656	10364	6503	-1
75657	1586	6503	-1
75658	5265	6503	-1
75659	5096	6503	-1
75660	5928	6503	-1
75661	1719	6503	-1
75662	3494	6503	-1
75663	10530	6503	-1
75664	9939	6503	-1
75665	2830	6503	-1
75666	9097	6503	-1
75667	7128	6503	-1
75668	7519	6503	-1
75669	11079	6503	-1
75670	5597	6503	-1
75671	6522	6503	0
75672	2231	6503	0
75673	9048	6503	0
75674	3738	6503	0
75675	11372	6503	0
75676	1170	11193	-1
75677	9289	11193	-1
75678	2703	11193	0
75679	784	11193	0
75680	7561	4949	1
75681	11059	4949	-1
75682	4591	4949	-1
75683	614	4949	-1
75684	542	4949	-1
75685	5429	4949	-1
75686	9409	4949	-1
75687	1213	4949	-1
75688	8793	4949	-1
75689	7311	4949	-1
75690	10537	4949	-1
75691	10544	4949	0
75692	10578	4949	0
75693	9854	4949	0
75694	4607	3146	1
75695	3521	3146	1
75696	10721	3146	1
75697	2208	3146	1
75698	6428	3146	1
75699	9921	3146	1
75700	6764	3146	1
75701	10406	3146	1
75702	88	3146	1
75703	4723	3146	1
75704	10430	3146	1
75705	6628	3146	1
75706	6147	3146	1
75707	532	3146	1
75708	5199	3146	1
75709	9068	3146	1
75710	11372	3146	1
75711	10286	3146	1
75712	5938	3146	1
75713	6637	3146	-1
75714	9097	3146	-1
75715	2260	3146	-1
75716	4913	3146	-1
75717	5429	3146	-1
75718	5832	3146	-1
75719	1926	3146	-1
75720	10415	3146	-1
75721	1719	3146	-1
75722	4513	3146	-1
75723	9758	3146	-1
75724	269	3146	-1
75725	10537	3146	-1
75726	9875	3146	-1
75727	10918	3146	-1
75728	626	3146	-1
75729	3790	3146	-1
75730	10934	3146	-1
75731	7960	3146	-1
75732	6516	3146	-1
75733	4941	3146	-1
75734	9336	3146	-1
75735	9562	3146	-1
75736	11379	3146	-1
75737	10314	3146	-1
75738	7711	3146	-1
75739	5732	3146	-1
75740	5118	3146	-1
75741	8917	3146	-1
75742	4284	3146	-1
75743	1439	3146	-1
75744	9883	3146	-1
75745	8167	3146	-1
75746	7128	3146	-1
75747	8899	3146	-1
75748	1210	3146	-1
75749	3425	3146	0
75750	6267	3146	0
75751	10038	3146	0
75752	9313	3146	0
75753	985	3146	0
75754	10639	3146	0
75755	6600	3146	0
75756	10578	3146	0
75757	10900	3146	0
75758	11039	3146	0
75759	9341	3146	0
75760	326	8071	-1
75761	3007	8071	-1
75762	11079	4289	-1
75763	5928	4289	-1
75764	9771	4289	-1
75765	10578	3789	1
75766	626	3789	1
75767	985	3789	1
75768	4913	3789	1
75769	9383	3789	1
75770	1719	3789	1
75771	3790	3789	1
75772	0	3789	1
75773	7281	3789	1
75774	5938	3789	1
75775	5429	3789	-1
75776	6637	3789	-1
75777	2830	3789	-1
75778	213	3789	-1
75779	9068	3789	-1
75780	2703	3789	-1
75781	8612	3789	-1
75782	10934	3789	-1
75783	1926	3789	-1
75784	9883	3789	-1
75785	7127	3789	-1
75786	5118	3789	-1
75787	2287	3789	-1
75788	236	3789	-1
75789	8167	3789	-1
75790	3250	3789	-1
75791	6415	3789	0
75792	9560	3789	0
75793	11039	3789	0
75794	3007	3789	0
75795	6147	3789	0
75796	4157	3789	0
75797	8928	3789	0
75798	5661	9207	1
75799	6267	9207	1
75800	1782	9207	1
75801	972	9207	1
75802	8729	9207	1
75803	6315	9207	1
75804	614	9207	1
75805	110	9207	1
75806	11169	9207	1
75807	6295	9207	1
75808	9448	9207	1
75809	8494	9207	1
75810	538	9207	1
75811	6095	9207	1
75812	7788	9207	1
75813	10721	9207	1
75814	5319	9207	1
75815	7286	9207	-1
75816	3209	9207	-1
75817	7662	9207	-1
75818	2402	9207	-1
75819	0	9207	-1
75820	1135	9207	-1
75821	3862	9207	-1
75822	4834	9207	-1
75823	397	9207	-1
75824	9018	9207	-1
75825	8899	9207	-1
75826	3006	9207	-1
75827	4358	9207	-1
75828	10275	9207	-1
75829	8087	9207	0
75830	854	9207	0
75831	10578	9207	0
75832	2228	9207	0
75833	9068	9207	0
75834	6786	9207	0
75835	7712	9207	0
75836	9935	9587	1
75837	3694	9587	1
75838	1765	9587	1
75839	4662	9587	1
75840	1600	9587	1
75841	5733	9587	1
75842	10263	9587	1
75843	10934	9587	1
75844	7006	9587	1
75845	4854	9587	1
75846	381	9587	1
75847	5321	9587	1
75848	7862	9587	1
75849	7435	9587	1
75850	10551	9587	1
75851	2830	9587	1
75852	8740	9587	1
75853	2516	9587	1
75854	5577	9587	1
75855	8167	9587	1
75856	4212	9587	1
75857	11052	9587	1
75858	9053	9587	1
75859	5597	9587	1
75860	10106	9587	1
75861	9097	9587	1
75862	2307	9587	1
75863	10721	9587	1
75864	4975	9587	1
75865	9397	9587	1
75866	3739	9587	1
75867	4157	9587	1
75868	2398	9587	1
75869	7386	9587	1
75870	7575	9587	1
75871	9897	9587	1
75872	3750	9587	1
75873	10530	9587	-1
75874	5429	9587	-1
75875	11008	9587	-1
75876	3038	9587	-1
75877	3835	9587	-1
75878	5336	9587	-1
75879	1580	9587	-1
75880	9329	9587	-1
75881	7442	9587	-1
75882	4913	9587	-1
75883	397	9587	-1
75884	1412	9587	-1
75885	6004	9587	-1
75886	1213	9587	-1
75887	5732	9587	-1
75888	1586	9587	-1
75889	7571	9587	-1
75890	8999	9587	-1
75891	5813	9587	-1
75892	1904	9587	-1
75893	5604	9587	-1
75894	437	9587	-1
75895	8835	9587	-1
75896	6468	9587	-1
75897	4582	9587	0
75898	6782	9587	0
75899	985	9587	0
75900	10406	9587	0
75901	4067	9587	0
75902	4386	9587	0
75903	8167	7245	1
75904	11372	7245	1
75905	62	7245	1
75906	626	7245	1
75907	5758	7245	1
75908	10578	7245	1
75909	2184	7245	1
75910	10706	7245	1
75911	5429	7245	1
75912	10038	7245	1
75913	7128	7245	1
75914	9329	7245	1
75915	6764	7245	1
75916	542	7245	1
75917	6516	7245	1
75918	8999	7245	1
75919	4152	7245	1
75920	984	7245	1
75921	8897	7245	1
75922	1782	7245	1
75923	7561	7245	1
75924	11328	7245	1
75925	10406	7245	1
75926	985	7245	1
75927	1936	7245	1
75928	8940	7245	1
75929	951	7245	1
75930	614	7245	1
75931	1719	7245	1
75932	8976	7245	1
75933	9854	7245	1
75934	7359	7245	1
75935	11279	7245	1
75936	1926	7245	1
75937	2557	7245	1
75938	7249	7245	1
75939	7511	7245	1
75940	9758	7245	1
75941	677	7245	1
75942	2025	7245	1
75943	8517	7245	1
75944	3091	7245	1
75945	4714	7245	1
75946	5884	7245	1
75947	10979	7245	1
75948	5096	7245	1
75949	10106	7245	1
75950	11232	7245	1
75951	9921	7245	-1
75952	9934	7245	-1
75953	5832	7245	-1
75954	9560	7245	-1
75955	6183	7245	-1
75956	11079	7245	-1
75957	6428	7245	-1
75958	9978	7245	-1
75959	10721	7245	-1
75960	10126	7245	-1
75961	4182	7245	-1
75962	9630	7245	-1
75963	736	7245	-1
75964	558	7245	-1
75965	6592	7245	-1
75966	8612	7245	-1
75967	1213	7245	-1
75968	8404	7245	-1
75969	5089	7245	-1
75970	5050	7245	-1
75971	7364	7245	-1
75972	6342	7245	-1
75973	9897	7245	-1
75974	8494	7245	-1
75975	10365	7245	-1
75976	2088	7245	-1
75977	543	7245	-1
75978	9362	7245	-1
75979	10530	7245	-1
75980	8239	7245	-1
75981	0	7245	-1
75982	2222	7245	0
75983	3007	7245	0
75984	8899	7245	0
75985	6415	7245	0
75986	10578	2091	1
75987	110	2091	1
75988	3527	2091	1
75989	4018	2091	1
75990	1135	2091	1
75991	1837	2091	1
75992	542	2091	1
75993	5675	2091	1
75994	9854	2091	1
75995	8495	2091	1
75996	1869	2091	1
75997	3352	2091	1
75998	7302	2091	1
75999	4895	2091	1
76000	1078	2091	1
76001	5758	2091	1
76002	5958	2091	1
76003	1936	2091	1
76004	6781	2091	1
76005	2111	2091	1
76006	4274	2091	1
76007	6631	2091	1
76008	4135	2091	1
76009	614	2091	1
76010	10179	2091	1
76011	3950	2091	1
76012	8637	2091	1
76013	3578	2091	1
76014	3286	2091	1
76015	8828	2091	1
76016	3076	2091	1
76017	3675	2091	1
76018	3642	2091	1
76019	6927	2091	1
76020	8612	2091	1
76021	2542	2091	1
76022	5908	2091	1
76023	11032	2091	1
76024	10958	2091	1
76025	6769	2091	1
76026	5160	2091	1
76027	7575	2091	1
76028	6338	2091	1
76029	3967	2091	-1
76030	3077	2091	-1
76031	6966	2091	-1
76032	2296	2091	-1
76033	10358	2091	-1
76034	10480	2091	-1
76035	9458	2091	-1
76036	0	2091	-1
76037	999	2091	-1
76038	11118	2091	-1
76039	3605	2091	-1
76040	10996	2091	-1
76041	0	2091	-1
76042	6494	2091	-1
76043	4028	2091	-1
76044	1765	2091	-1
76045	6814	2091	-1
76046	1848	2091	-1
76047	8384	2091	-1
76048	8961	2091	-1
76049	4076	2091	-1
76050	6056	2091	-1
76051	750	2091	-1
76052	538	2091	-1
76053	8167	2091	-1
76054	4270	2091	-1
76055	7519	2091	-1
76056	10639	5179	1
76057	9758	5179	1
76058	6376	5179	1
76059	4103	5179	1
76060	5429	5179	1
76061	8087	5179	1
76062	9190	5179	1
76063	6764	5179	1
76064	7500	5179	1
76065	11372	5179	1
76066	6600	5179	1
76067	11268	5179	1
76068	8353	5179	1
76069	6147	5179	1
76070	8999	5179	1
76071	9519	5179	1
76072	10038	5179	1
76073	10314	5179	1
76074	985	5179	1
76075	2413	5179	1
76076	5070	5179	1
76077	4913	5179	1
76078	1926	5179	1
76079	6522	5179	1
76080	2926	5179	1
76081	5597	5179	1
76082	1735	5179	1
76083	2830	5179	1
76084	1300	5179	1
76085	5265	5179	1
76086	650	5179	1
76087	3290	5179	1
76088	1719	5179	1
76089	9939	5179	1
76090	3764	5179	1
76091	5868	5179	1
76092	9068	5179	1
76093	1765	5179	1
76094	1210	5179	1
76095	8074	5179	1
76096	6267	5179	1
76097	3352	5179	1
76098	1753	5179	1
76099	3250	5179	1
76100	3007	5179	1
76101	10934	5179	1
76102	4596	5179	1
76103	2088	5179	1
76104	10721	5179	1
76105	7249	5179	1
76106	9897	5179	1
76107	8494	5179	-1
76108	4018	5179	-1
76109	4152	5179	-1
76110	1213	5179	-1
76111	9921	5179	-1
76112	3712	5179	-1
76113	8835	5179	-1
76114	5832	5179	-1
76115	11328	5179	-1
76116	972	5179	-1
76117	10664	5179	-1
76118	5564	5179	-1
76119	1188	5179	-1
76120	1372	5179	-1
76121	8601	5179	-1
76122	8741	5179	-1
76123	10900	5179	-1
76124	5096	5179	-1
76125	3286	5179	-1
76126	9168	5179	-1
76127	6428	5179	0
76128	2703	5179	0
76129	9329	5179	0
76130	1107	5179	0
76131	8976	5179	0
76132	5732	5179	0
76133	10530	5179	0
76134	1448	5179	0
76135	3808	8228	1
76136	4018	8228	1
76137	4167	8228	1
76138	11328	8228	1
76139	4135	8228	1
76140	5675	8228	1
76141	11169	8228	1
76142	10998	8228	1
76143	542	8228	1
76144	1605	8228	1
76145	854	8228	1
76146	9854	8228	1
76147	614	8228	1
76148	1080	8228	1
76149	8494	8228	-1
76150	4591	8228	-1
76151	7519	8228	-1
76152	4138	8228	-1
76153	0	8228	-1
76154	1765	8228	-1
76155	8961	8228	-1
76156	536	8228	-1
76157	5553	8228	-1
76158	6804	8228	-1
76159	9068	8228	-1
76160	2228	8228	-1
76161	3675	8228	-1
76162	3797	8228	-1
76163	1213	8228	-1
76164	7302	8228	-1
76165	742	8228	-1
76166	2830	8228	-1
76167	6927	8228	-1
76168	6769	8228	0
76169	10048	8228	0
76170	784	8228	0
76171	7386	8536	1
76172	8999	8536	-1
76173	10364	8536	-1
76174	3395	8536	-1
76175	5582	8536	-1
76176	5597	8536	0
76177	4570	8536	0
76178	11261	8536	0
76179	6428	9341	1
76180	4607	9341	1
76181	3521	9341	1
76182	1271	9341	1
76183	9068	9341	1
76184	6637	9341	1
76185	7616	9341	1
76186	9921	9341	1
76187	985	9341	1
76188	6628	9341	1
76189	326	9341	1
76190	8315	9341	1
76191	136	9341	1
76192	11372	9341	1
76193	10286	9341	1
76194	6350	9341	1
76195	6497	9341	1
76196	6675	9341	-1
76197	5429	9341	-1
76198	626	9341	-1
76199	10934	9341	-1
76200	11039	9341	-1
76201	4913	9341	-1
76202	135	9341	-1
76203	5832	9341	-1
76204	1926	9341	-1
76205	10563	9341	-1
76206	4941	9341	-1
76207	5052	9341	-1
76208	6267	9341	-1
76209	9289	9341	-1
76210	0	9341	-1
76211	5938	9341	-1
76212	9875	9341	-1
76213	11129	9341	-1
76214	7960	9341	-1
76215	2400	9341	-1
76216	9883	9341	-1
76217	6183	9341	-1
76218	7832	9341	-1
76219	5118	9341	-1
76220	10314	9341	-1
76221	8074	9341	-1
76222	6147	9341	-1
76223	7711	9341	-1
76224	10900	9341	-1
76225	8917	9341	-1
76226	6764	9341	-1
76227	4116	9341	-1
76228	0	9341	-1
76229	236	9341	-1
76230	5834	9341	-1
76231	8167	9341	-1
76232	7128	9341	-1
76233	1210	9341	-1
76234	3425	9341	0
76235	453	9341	0
76236	9763	9341	0
76237	4513	9341	0
76238	10406	9341	0
76239	6516	9341	0
76240	6600	9341	0
76241	10578	9341	0
76242	8899	9341	0
76243	3712	9341	0
76244	868	9341	0
76245	6428	9341	1
76246	8517	9341	-1
76247	6167	9341	-1
76248	6267	9341	-1
76249	6516	9341	-1
76250	626	9341	-1
76251	8074	9341	-1
76252	10530	9341	-1
76253	10721	9341	-1
76254	972	9341	-1
76255	9289	9341	-1
76256	6764	9341	0
76257	11079	9341	0
76258	5009	6335	1
76259	10364	6335	-1
76260	4570	6335	-1
76261	10551	6335	-1
76262	2703	6335	-1
76263	5400	6335	-1
76264	159	6335	-1
76265	1600	6335	-1
76266	4167	6058	1
76267	10179	6058	1
76268	538	6058	1
76269	2532	6058	1
76270	18	6058	-1
76271	5470	6058	-1
76272	1135	6058	-1
76273	6302	6058	-1
76274	614	6058	-1
76275	0	6058	-1
76276	1800	6058	-1
76277	1170	6058	-1
76278	4076	6058	0
76279	854	6058	0
76280	10578	6058	0
76281	3209	6058	0
76282	6637	6058	0
76283	7561	1648	-1
76284	8835	1648	-1
76285	1765	1648	-1
76286	9068	1648	-1
76287	9409	1648	-1
76288	0	1648	-1
76289	9587	1648	-1
76290	7206	1648	-1
76291	5429	1648	-1
76292	626	1648	-1
76293	5661	1648	0
76294	1782	9866	1
76295	2849	9866	1
76296	7519	9866	1
76297	6267	9866	1
76298	10578	9866	1
76299	4152	9866	1
76300	2314	9866	1
76301	3290	9866	1
76302	11013	9866	1
76303	8494	9866	1
76304	7622	9866	1
76305	2228	9866	1
76306	110	9866	1
76307	4827	9866	1
76308	8533	9866	1
76309	7304	9866	1
76310	7286	9866	1
76311	614	9866	1
76312	688	9866	1
76313	8899	9866	1
76314	4314	9866	1
76315	854	9866	1
76316	8204	9866	1
76317	3808	9866	1
76318	5409	9866	1
76319	798	9866	1
76320	10979	9866	1
76321	5661	9866	1
76322	4018	9866	1
76323	538	9866	1
76324	1041	9866	1
76325	6764	9866	1
76326	542	9866	1
76327	5096	9866	1
76328	2088	9866	1
76329	9837	9866	1
76330	5277	9866	1
76331	6883	9866	1
76332	3797	9866	1
76333	6413	9866	1
76334	8332	9866	1
76335	987	9866	1
76336	5750	9866	1
76337	7511	9866	1
76338	4087	9866	1
76339	11075	9866	1
76340	5758	9866	-1
76341	1765	9866	-1
76342	141	9866	-1
76343	8089	9866	-1
76344	2522	9866	-1
76345	6022	9866	-1
76346	1135	9866	-1
76347	8835	9866	-1
76348	2131	9866	-1
76349	3286	9866	-1
76350	3086	9866	-1
76351	9274	9866	-1
76352	2459	9866	-1
76353	7659	9866	-1
76354	6221	9866	-1
76355	4928	9866	-1
76356	4259	9866	-1
76357	9940	9866	-1
76358	9539	9866	-1
76359	7864	9866	-1
76360	5160	9866	-1
76361	5553	9866	0
76362	4951	9866	0
76363	3635	9866	0
76364	6295	9866	0
76365	7500	9866	0
76366	9068	9866	0
76367	4135	9866	0
76368	7712	9866	0
76369	397	9866	0
76370	7206	498	-1
76371	3395	498	-1
76372	4040	498	-1
76373	2952	2658	-1
76374	10308	2658	-1
76375	8438	2658	-1
76376	9854	2658	-1
76377	626	5733	-1
76378	5661	5733	-1
76379	1586	5733	-1
76380	0	5733	-1
76381	4116	5733	-1
76382	7369	5733	-1
76383	8740	5733	0
76384	3967	8436	-1
76385	4319	8436	-1
76386	6631	8436	-1
76387	1135	8436	-1
76388	10406	8436	-1
76389	8835	8436	-1
76390	6267	8436	-1
76391	7500	8436	-1
76392	10415	8436	-1
76393	6637	8436	-1
76394	3209	8436	-1
76395	10721	11123	1
76396	8494	11123	1
76397	5928	11123	1
76398	1271	11123	1
76399	7245	11123	-1
76400	7642	11123	-1
76401	6927	11123	-1
76402	2830	11123	-1
76403	1907	11123	-1
76404	1135	11123	-1
76405	4641	11123	-1
76406	4314	11123	-1
76407	2111	11123	-1
76408	1596	11123	-1
76409	4135	11123	-1
76410	9854	11123	-1
76411	3209	11123	-1
76412	614	11123	-1
76413	4167	11123	-1
76414	7511	11123	0
76415	10578	11123	0
76416	5429	2878	-1
76417	1170	2878	-1
76418	7711	2878	-1
76419	3996	2878	-1
76420	8683	8219	1
76421	7813	8219	-1
76422	7571	8219	-1
76423	5485	8219	-1
76424	9383	8219	-1
76425	5110	8219	-1
76426	1397	8219	-1
76427	8740	8219	-1
76428	1753	8219	-1
76429	7435	8219	0
76430	2516	8219	0
76431	10578	9383	1
76432	9068	9383	1
76433	9921	9383	1
76434	9333	9383	1
76435	10706	9383	1
76436	2703	9383	-1
76437	10530	9383	-1
76438	11274	9383	-1
76439	8037	9383	-1
76440	1926	9383	-1
76441	7128	9383	-1
76442	5429	9383	-1
76443	614	9383	-1
76444	9801	9383	-1
76445	951	9383	-1
76446	1579	9383	-1
76447	8167	9383	-1
76448	7322	9383	-1
76449	9934	9383	-1
76450	8940	9383	0
76451	9854	9383	0
76452	10038	9383	0
76453	2703	9877	-1
76454	7711	9877	-1
76455	9329	9877	-1
76456	5429	9877	-1
76457	10530	9877	-1
76458	320	9877	-1
76459	4941	9877	-1
76460	7311	9877	-1
76461	10706	9877	-1
76462	2830	9877	0
76463	10934	10744	1
76464	626	10744	1
76465	1605	10744	1
76466	854	10744	1
76467	5732	10744	1
76468	9279	10744	1
76469	6900	10744	1
76470	9168	10744	1
76471	8999	10744	1
76472	985	10744	1
76473	2869	10744	1
76474	5321	10744	1
76475	7369	10744	1
76476	7366	10744	1
76477	10721	10744	1
76478	4913	10744	1
76479	4642	10744	1
76480	11079	10744	1
76481	3087	10744	1
76482	10086	10744	1
76483	10050	10744	1
76484	8494	10744	1
76485	6315	10744	1
76486	1943	10744	1
76487	5733	10744	1
76488	650	10744	1
76489	10784	10744	1
76490	4421	10744	1
76491	594	10744	1
76492	1936	10744	1
76493	7435	10744	1
76494	10578	10744	1
76495	3290	10744	1
76496	3305	10744	1
76497	4284	10744	1
76498	4596	10744	1
76499	6764	10744	1
76500	7575	10744	1
76501	8167	10744	1
76502	7711	10744	1
76503	569	10744	1
76504	9054	10744	1
76505	4591	10744	1
76506	9137	10744	1
76507	9939	10744	1
76508	4764	10744	1
